Date,NewCustomers,ProductsSold,PPC-Incremental,TotalCustomers,TotalProducts,PPC-Total,NewSAAccounts,NewCAAccounts,NewCreditCards,NewDmatA/c,AverageSABalance,AverageCABalance,NewLoans,Repayments,Total Loans,Fresh SMA1,Fresh SMA2,Fresh NPA,Recovery
1/24/2018, 7.0 , 7.0 , 1.0 ," 93,123.0 "," 119,946.0 ",1.288038401,3,1,0,1," 13,386.0 ",41472,515000,285000,1646660000,46350,19950,14250,1567.5
1/25/2018, 39.0 , 42.0 , 1.1 ," 93,162.0 "," 119,988.0 ",1.287950023,19,7,4,3," 13,248.0 ",42336,520000,300000,1646880000,46800,15000,12000,1200
1/26/2018, 2.0 , 2.0 , 1.0 ," 93,164.0 "," 119,990.0 ",1.287943841,1,0,0,0," 13,386.0 ",41040,455000,276000,1647059000,54600,22080,11040,883.2
1/29/2018, 18.0 , 19.0 , 1.1 ," 93,182.0 "," 120,009.0 ",1.28789895,9,4,1,1," 13,524.0 ",41472,540000,312000,1647287000,64800,18720,15600,1872
1/30/2018, 4.0 , 9.0 , 2.3 ," 93,186.0 "," 120,018.0 ",1.287940249,4,1,0,0," 13,662.0 ",41472,525000,300000,1647512000,63000,18000,9000,1080
1/31/2018, 23.0 , 25.0 , 1.1 ," 93,209.0 "," 120,043.0 ",1.287890654,9,4,1,1," 13,800.0 ",41904,455000,294000,1647673000,40950,20580,8820,705.6
2/1/2018, 1.0 , 4.0 , 4.0 ," 93,210.0 "," 120,047.0 ",1.287919751,1,1,0,0," 13,386.0 ",42336,460000,270000,1647863000,55200,21600,8100,972
2/2/2018, 50.0 , 50.0 , 1.0 ," 93,260.0 "," 120,097.0 ",1.287765387,24,9,3,2," 13,386.0 ",41472,455000,327000,1647991000,45500,16350,13080,1046.4
2/5/2018, 13.0 , 16.0 , 1.2 ," 93,273.0 "," 120,113.0 ",1.287757443,5,2,1,0," 13,800.0 ",41472,475000,303000,1648163000,42750,18180,15150,1515
2/6/2018, 46.0 , 49.0 , 1.1 ," 93,319.0 "," 120,162.0 ",1.287647746,23,9,3,4," 13,248.0 ",42336,475000,276000,1648362000,42750,19320,13800,1518
2/7/2018, 50.0 , 54.0 , 1.1 ," 93,369.0 "," 120,216.0 ",1.287536549,24,10,5,4," 13,110.0 ",41040,480000,315000,1648527000,38400,22050,12600,1134
2/8/2018, 19.0 , 20.0 , 1.1 ," 93,388.0 "," 120,236.0 ",1.287488757,8,3,1,2," 13,110.0 ",42336,520000,303000,1648744000,46800,15150,9090,909
2/9/2018, 7.0 , 7.0 , 1.0 ," 93,395.0 "," 120,243.0 ",1.287467209,3,1,1,1," 13,524.0 ",43200,535000,288000,1648991000,42800,23040,11520,1267.2
2/12/2018, 12.0 , 13.0 , 1.1 ," 93,407.0 "," 120,256.0 ",1.287440984,6,2,0,1," 13,110.0 ",43200,470000,321000,1649140000,51700,19260,16050,1444.5
2/13/2018, 4.0 , 7.0 , 1.8 ," 93,411.0 "," 120,263.0 ",1.287460792,3,1,1,0," 13,110.0 ",41472,540000,327000,1649353000,54000,26160,9810,1079.1
2/14/2018, 23.0 , 27.0 , 1.2 ," 93,434.0 "," 120,290.0 ",1.28743284,12,4,2,3," 13,800.0 ",42768,505000,315000,1649543000,45450,18900,12600,1008
2/15/2018, 19.0 , 24.0 , 1.3 ," 93,453.0 "," 120,314.0 ",1.287427905,8,3,2,1," 13,524.0 ",41472,485000,288000,1649740000,53350,20160,8640,1036.8
2/16/2018, 5.0 , 6.0 , 1.2 ," 93,458.0 "," 120,320.0 ",1.287423228,3,1,0,1," 13,110.0 ",43200,450000,294000,1649896000,49500,23520,8820,705.6
2/19/2018, 8.0 , 13.0 , 1.6 ," 93,466.0 "," 120,333.0 ",1.287452122,5,2,0,0," 13,248.0 ",42768,520000,312000,1650104000,41600,18720,9360,1123.2
2/20/2018, 13.0 , 17.0 , 1.3 ," 93,479.0 "," 120,350.0 ",1.287454936,5,2,0,2," 13,386.0 ",41040,500000,276000,1650328000,40000,16560,11040,993.6
2/21/2018, 34.0 , 35.0 , 1.0 ," 93,513.0 "," 120,385.0 ",1.287361116,11,6,2,3," 13,800.0 ",41904,530000,282000,1650576000,63600,19740,14100,1128
2/22/2018, 32.0 , 36.0 , 1.1 ," 93,545.0 "," 120,421.0 ",1.287305575,13,6,1,3," 13,386.0 ",41472,465000,303000,1650738000,51150,21210,15150,1363.5
2/23/2018, 44.0 , 48.0 , 1.1 ," 93,589.0 "," 120,469.0 ",1.287213241,23,7,3,3," 13,524.0 ",41040,535000,279000,1650994000,48150,13950,8370,669.6
2/26/2018, 33.0 , 34.0 , 1.0 ," 93,622.0 "," 120,503.0 ",1.287122685,15,6,1,3," 13,110.0 ",43200,490000,309000,1651175000,58800,24720,9270,1112.4
2/27/2018, 41.0 , 45.0 , 1.1 ," 93,663.0 "," 120,548.0 ",1.287039706,20,6,2,5," 13,662.0 ",41904,460000,288000,1651347000,46000,14400,8640,950.4
2/28/2018, 11.0 , 13.0 , 1.2 ," 93,674.0 "," 120,561.0 ",1.28702735,5,1,0,0," 13,524.0 ",41040,505000,276000,1651576000,45450,22080,11040,1324.8
3/1/2018, 43.0 , 43.0 , 1.0 ," 93,717.0 "," 120,604.0 ",1.286895654,17,6,4,4," 13,524.0 ",41904,500000,315000,1651761000,60000,25200,12600,1386
3/2/2018, 26.0 , 28.0 , 1.1 ," 93,743.0 "," 120,632.0 ",1.286837417,10,5,2,1," 13,248.0 ",42768,470000,294000,1651937000,56400,20580,11760,940.8
3/5/2018, 24.0 , 27.0 , 1.1 ," 93,767.0 "," 120,659.0 ",1.286795994,9,4,2,1," 13,524.0 ",43200,450000,276000,1652111000,45000,13800,11040,1214.4
3/6/2018, 18.0 , 18.0 , 1.0 ," 93,785.0 "," 120,677.0 ",1.28674095,9,2,1,1," 13,248.0 ",42336,525000,288000,1652348000,42000,14400,11520,1152
3/7/2018, 49.0 , 52.0 , 1.1 ," 93,834.0 "," 120,729.0 ",1.286623186,25,6,2,3," 13,800.0 ",41472,495000,300000,1652543000,54450,15000,12000,1440
3/8/2018, 30.0 , 32.0 , 1.1 ," 93,864.0 "," 120,761.0 ",1.286552885,11,6,3,3," 13,248.0 ",41904,455000,324000,1652674000,36400,22680,9720,1166.4
3/9/2018, 45.0 , 48.0 , 1.1 ," 93,909.0 "," 120,809.0 ",1.286447518,14,7,4,3," 13,524.0 ",42768,545000,288000,1652931000,59950,17280,11520,1382.4
3/12/2018, 30.0 , 34.0 , 1.1 ," 93,939.0 "," 120,843.0 ",1.28639862,14,5,3,1," 13,662.0 ",41040,450000,291000,1653090000,36000,17460,8730,785.7
3/13/2018, 25.0 , 27.0 , 1.1 ," 93,964.0 "," 120,870.0 ",1.286343706,10,4,1,1," 13,662.0 ",42336,545000,294000,1653341000,65400,17640,11760,940.8
3/14/2018, 8.0 , 9.0 , 1.1 ," 93,972.0 "," 120,879.0 ",1.286329971,4,1,1,0," 13,248.0 ",41904,480000,303000,1653518000,57600,15150,9090,818.1
3/15/2018, 45.0 , 46.0 , 1.0 ," 94,017.0 "," 120,925.0 ",1.286203559,17,7,2,3," 13,386.0 ",42336,455000,327000,1653646000,54600,26160,16350,1635
3/16/2018, 5.0 , 8.0 , 1.6 ," 94,022.0 "," 120,933.0 ",1.286220246,4,1,0,0," 13,800.0 ",41904,540000,300000,1653886000,43200,24000,15000,1350
3/19/2018, 13.0 , 13.0 , 1.0 ," 94,035.0 "," 120,946.0 ",1.286180677,5,2,1,1," 13,386.0 ",41904,485000,285000,1654086000,58200,19950,14250,1567.5
3/20/2018, 14.0 , 14.0 , 1.0 ," 94,049.0 "," 120,960.0 ",1.286138077,5,2,1,1," 13,110.0 ",42336,480000,273000,1654293000,52800,13650,13650,1501.5
3/21/2018, 42.0 , 43.0 , 1.0 ," 94,091.0 "," 121,003.0 ",1.28602098,18,7,1,2," 13,524.0 ",43200,510000,273000,1654530000,61200,21840,10920,1310.4
3/22/2018, 29.0 , 29.0 , 1.0 ," 94,120.0 "," 121,032.0 ",1.285932852,9,3,3,2," 13,248.0 ",42768,470000,279000,1654721000,56400,22320,8370,669.6
3/23/2018, 28.0 , 33.0 , 1.2 ," 94,148.0 "," 121,065.0 ",1.285900922,13,6,2,1," 13,110.0 ",42768,490000,270000,1654941000,58800,21600,8100,648
3/26/2018, 27.0 , 29.0 , 1.1 ," 94,175.0 "," 121,094.0 ",1.285840191,15,3,2,1," 13,110.0 ",41904,480000,306000,1655115000,57600,24480,15300,1377
3/27/2018, 31.0 , 35.0 , 1.1 ," 94,206.0 "," 121,129.0 ",1.285788591,12,7,2,1," 13,248.0 ",42768,495000,330000,1655280000,59400,23100,13200,1188
3/28/2018, 49.0 , 52.0 , 1.1 ," 94,255.0 "," 121,181.0 ",1.285671848,19,8,3,4," 13,800.0 ",42768,550000,312000,1655518000,60500,18720,12480,1497.6
3/29/2018, 6.0 , 6.0 , 1.0 ," 94,261.0 "," 121,187.0 ",1.285653664,2,1,0,0," 13,386.0 ",41472,465000,306000,1655677000,41850,21420,9180,734.4
3/30/2018, 26.0 , 29.0 , 1.1 ," 94,287.0 "," 121,216.0 ",1.285606711,13,5,1,3," 13,248.0 ",42336,545000,300000,1655922000,65400,18000,12000,1200
4/2/2018, 26.0 , 27.0 , 1.0 ," 94,313.0 "," 121,243.0 ",1.285538579,10,5,2,2," 13,662.0 ",41904,535000,297000,1656160000,58850,20790,11880,1306.8
4/3/2018, 16.0 , 18.0 , 1.1 ," 94,329.0 "," 121,261.0 ",1.285511349,6,4,1,1," 13,662.0 ",41472,550000,306000,1656404000,44000,15300,12240,1101.6
4/4/2018, 45.0 , 48.0 , 1.1 ," 94,374.0 "," 121,309.0 ",1.285406998,21,9,1,3," 13,800.0 ",41472,515000,330000,1656589000,41200,23100,16500,1980
4/5/2018, 41.0 , 46.0 , 1.1 ," 94,415.0 "," 121,355.0 ",1.285336017,19,5,4,5," 13,110.0 ",41040,530000,324000,1656795000,42400,19440,12960,1425.6
4/6/2018, 38.0 , 40.0 , 1.1 ," 94,453.0 "," 121,395.0 ",1.285242396,16,4,2,2," 13,800.0 ",42336,465000,273000,1656987000,41850,16380,10920,1092
4/9/2018, 40.0 , 42.0 , 1.1 ," 94,493.0 "," 121,437.0 ",1.285142815,20,5,1,2," 13,248.0 ",41472,465000,312000,1657140000,55800,18720,15600,1404
4/10/2018, 1.0 , 5.0 , 5.0 ," 94,494.0 "," 121,442.0 ",1.285182128,2,1,0,0," 13,800.0 ",43200,520000,282000,1657378000,62400,16920,8460,676.8
4/11/2018, 44.0 , 45.0 , 1.0 ," 94,538.0 "," 121,487.0 ",1.285059976,21,7,2,4," 13,110.0 ",41904,455000,309000,1657524000,54600,18540,9270,834.3
4/12/2018, 17.0 , 21.0 , 1.2 ," 94,555.0 "," 121,508.0 ",1.285051029,11,3,1,1," 13,248.0 ",43200,480000,324000,1657680000,43200,22680,12960,1425.6
4/13/2018, 15.0 , 15.0 , 1.0 ," 94,570.0 "," 121,523.0 ",1.285005816,5,2,1,1," 13,800.0 ",43200,465000,297000,1657848000,51150,20790,8910,801.9
4/16/2018, 33.0 , 35.0 , 1.1 ," 94,603.0 "," 121,558.0 ",1.284927539,11,7,1,1," 13,524.0 ",41904,480000,324000,1658004000,43200,19440,12960,1425.6
4/17/2018, 21.0 , 22.0 , 1.0 ," 94,624.0 "," 121,580.0 ",1.284874873,10,3,2,1," 13,248.0 ",42336,530000,315000,1658219000,58300,18900,9450,1134
4/18/2018, 25.0 , 30.0 , 1.2 ," 94,649.0 "," 121,610.0 ",1.284852455,11,3,1,3," 13,800.0 ",41040,475000,276000,1658418000,38000,13800,11040,1214.4
4/19/2018, 14.0 , 16.0 , 1.1 ," 94,663.0 "," 121,626.0 ",1.284831455,5,2,0,1," 13,110.0 ",41040,485000,297000,1658606000,53350,17820,8910,801.9
4/20/2018, 16.0 , 18.0 , 1.1 ," 94,679.0 "," 121,644.0 ",1.284804444,7,3,1,1," 13,662.0 ",41472,490000,318000,1658778000,49000,15900,12720,1399.2
4/23/2018, 9.0 , 12.0 , 1.3 ," 94,688.0 "," 121,656.0 ",1.284809057,4,2,0,1," 13,662.0 ",41904,510000,303000,1658985000,61200,21210,9090,727.2
4/24/2018, 6.0 , 10.0 , 1.7 ," 94,694.0 "," 121,666.0 ",1.284833252,5,2,0,0," 13,386.0 ",41472,540000,294000,1659231000,54000,20580,11760,1176
4/25/2018, 32.0 , 33.0 , 1.0 ," 94,726.0 "," 121,699.0 ",1.284747588,11,5,1,2," 13,110.0 ",41904,490000,273000,1659448000,44100,21840,13650,1501.5
4/26/2018, 21.0 , 23.0 , 1.1 ," 94,747.0 "," 121,722.0 ",1.284705584,11,3,1,2," 13,110.0 ",42336,470000,300000,1659618000,42300,15000,9000,810
4/27/2018, 4.0 , 7.0 , 1.8 ," 94,751.0 "," 121,729.0 ",1.284725227,3,1,1,0," 13,524.0 ",41040,520000,306000,1659832000,52000,21420,12240,1224
4/30/2018, 16.0 , 16.0 , 1.0 ," 94,767.0 "," 121,745.0 ",1.284677156,7,2,1,1," 13,386.0 ",41904,470000,315000,1659987000,56400,22050,9450,945
5/1/2018, 3.0 , 4.0 , 1.3 ," 94,770.0 "," 121,749.0 ",1.284678696,2,0,0,0," 13,110.0 ",41040,540000,282000,1660245000,59400,22560,11280,1128
5/2/2018, 21.0 , 22.0 , 1.0 ," 94,791.0 "," 121,771.0 ",1.284626178,11,4,2,2," 13,524.0 ",41040,500000,297000,1660448000,40000,20790,8910,891
5/3/2018, 39.0 , 42.0 , 1.1 ," 94,830.0 "," 121,813.0 ",1.284540757,18,4,2,1," 13,386.0 ",41904,485000,315000,1660618000,38800,15750,9450,850.5
5/4/2018, 12.0 , 13.0 , 1.1 ," 94,842.0 "," 121,826.0 ",1.284515299,6,2,0,0," 13,524.0 ",41040,515000,276000,1660857000,46350,16560,11040,993.6
5/7/2018, 18.0 , 19.0 , 1.1 ," 94,860.0 "," 121,845.0 ",1.284471853,7,4,1,0," 13,524.0 ",41472,455000,270000,1661042000,50050,18900,13500,1215
5/8/2018, 19.0 , 20.0 , 1.1 ," 94,879.0 "," 121,865.0 ",1.284425426,10,2,1,1," 13,248.0 ",41472,515000,276000,1661281000,56650,16560,11040,1214.4
5/9/2018, 1.0 , 3.0 , 3.0 ," 94,880.0 "," 121,868.0 ",1.284443508,1,1,0,0," 13,800.0 ",41040,470000,315000,1661436000,37600,18900,15750,1890
5/10/2018, 9.0 , 12.0 , 1.3 ," 94,889.0 "," 121,880.0 ",1.284448145,5,2,1,1," 13,662.0 ",43200,525000,315000,1661646000,63000,22050,9450,756
5/11/2018, 13.0 , 14.0 , 1.1 ," 94,902.0 "," 121,894.0 ",1.284419717,6,1,1,1," 13,386.0 ",41904,470000,306000,1661810000,51700,21420,9180,918
5/14/2018, 23.0 , 24.0 , 1.0 ," 94,925.0 "," 121,918.0 ",1.284361338,8,3,2,1," 13,524.0 ",41904,495000,300000,1662005000,54450,24000,15000,1350
5/15/2018, 38.0 , 39.0 , 1.0 ," 94,963.0 "," 121,957.0 ",1.284258079,19,4,1,1," 13,524.0 ",42336,510000,300000,1662215000,51000,15000,15000,1350
5/16/2018, 16.0 , 16.0 , 1.0 ," 94,979.0 "," 121,973.0 ",1.284210194,7,3,1,2," 13,110.0 ",41472,460000,288000,1662387000,50600,14400,14400,1728
5/17/2018, 43.0 , 44.0 , 1.0 ," 95,022.0 "," 122,017.0 ",1.284092105,21,9,2,1," 13,800.0 ",41040,530000,276000,1662641000,42400,22080,13800,1656
5/18/2018, 36.0 , 36.0 , 1.0 ," 95,058.0 "," 122,053.0 ",1.283984515,17,4,3,3," 13,524.0 ",43200,515000,282000,1662874000,56650,19740,11280,1353.6
5/21/2018, 23.0 , 23.0 , 1.0 ," 95,081.0 "," 122,076.0 ",1.283915819,11,3,2,2," 13,800.0 ",42336,520000,285000,1663109000,57200,22800,8550,1026
5/22/2018, 49.0 , 52.0 , 1.1 ," 95,130.0 "," 122,128.0 ",1.283801114,16,8,3,4," 13,800.0 ",41472,530000,315000,1663324000,47700,15750,12600,1134
5/23/2018, 46.0 , 50.0 , 1.1 ," 95,176.0 "," 122,178.0 ",1.283705976,18,5,2,5," 13,110.0 ",41472,500000,300000,1663524000,60000,18000,15000,1350
5/24/2018, 48.0 , 50.0 , 1.0 ," 95,224.0 "," 122,228.0 ",1.28358397,24,7,2,5," 13,800.0 ",41472,505000,318000,1663711000,50500,25440,12720,1144.8
5/25/2018, 19.0 , 22.0 , 1.2 ," 95,243.0 "," 122,250.0 ",1.283558897,9,4,0,1," 13,386.0 ",42768,535000,288000,1663958000,64200,23040,8640,777.6
5/28/2018, 8.0 , 13.0 , 1.6 ," 95,251.0 "," 122,263.0 ",1.283587574,6,3,0,1," 13,386.0 ",43200,510000,324000,1664144000,51000,25920,12960,1166.4
5/29/2018, 18.0 , 21.0 , 1.2 ," 95,269.0 "," 122,284.0 ",1.283565483,6,3,2,2," 13,110.0 ",43200,510000,306000,1664348000,51000,21420,12240,1468.8
5/30/2018, 33.0 , 37.0 , 1.1 ," 95,302.0 "," 122,321.0 ",1.283509265,13,5,2,3," 13,386.0 ",43200,530000,285000,1664593000,63600,22800,11400,1026
5/31/2018, 39.0 , 41.0 , 1.1 ," 95,341.0 "," 122,362.0 ",1.283414271,18,5,2,2," 13,110.0 ",41040,530000,297000,1664826000,63600,17820,14850,1188
6/1/2018, -   , -   , NULL ," 95,341.0 "," 122,362.0 ",1.283414271,0,0,0,0," 13,800.0 ",41040,490000,306000,1665010000,49000,21420,15300,1530
6/4/2018, 6.0 , 6.0 , 1.0 ," 95,347.0 "," 122,368.0 ",1.283396436,2,1,0,1," 13,110.0 ",42336,535000,294000,1665251000,64200,14700,14700,1470
6/5/2018, 28.0 , 30.0 , 1.1 ," 95,375.0 "," 122,398.0 ",1.283334207,13,5,3,1," 13,524.0 ",41040,450000,288000,1665413000,54000,17280,8640,950.4
6/6/2018, 33.0 , 35.0 , 1.1 ," 95,408.0 "," 122,433.0 ",1.283257169,12,4,3,3," 13,110.0 ",41472,525000,300000,1665638000,52500,24000,12000,1200
6/7/2018, 5.0 , 7.0 , 1.4 ," 95,413.0 "," 122,440.0 ",1.283263287,2,1,1,1," 13,110.0 ",41472,470000,318000,1665790000,47000,22260,15900,1431
6/8/2018, 6.0 , 8.0 , 1.3 ," 95,419.0 "," 122,448.0 ",1.283266435,4,1,1,1," 13,110.0 ",41040,455000,324000,1665921000,54600,19440,16200,1944
6/11/2018, 48.0 , 51.0 , 1.1 ," 95,467.0 "," 122,499.0 ",1.283155436,20,10,2,1," 13,386.0 ",42768,490000,291000,1666120000,53900,17460,11640,1164
6/12/2018, 11.0 , 15.0 , 1.4 ," 95,478.0 "," 122,514.0 ",1.283164708,7,2,0,1," 13,248.0 ",41904,450000,324000,1666246000,36000,22680,16200,1620
6/13/2018, 32.0 , 36.0 , 1.1 ," 95,510.0 "," 122,550.0 ",1.283111716,12,7,1,4," 13,110.0 ",42768,460000,309000,1666397000,55200,18540,9270,1019.7
6/14/2018, 9.0 , 11.0 , 1.2 ," 95,519.0 "," 122,561.0 ",1.283105979,5,1,1,1," 13,662.0 ",43200,550000,324000,1666623000,66000,25920,12960,1036.8
6/15/2018, 31.0 , 32.0 , 1.0 ," 95,550.0 "," 122,593.0 ",1.283024594,10,4,1,1," 13,662.0 ",42768,520000,303000,1666840000,57200,15150,12120,1212
6/18/2018, 23.0 , 24.0 , 1.0 ," 95,573.0 "," 122,617.0 ",1.282966947,11,3,0,1," 13,386.0 ",43200,545000,270000,1667115000,49050,13500,10800,1188
6/19/2018, 21.0 , 24.0 , 1.1 ," 95,594.0 "," 122,641.0 ",1.282936168,7,4,1,2," 13,800.0 ",41040,455000,330000,1667240000,54600,26400,13200,1188
6/20/2018, 37.0 , 40.0 , 1.1 ," 95,631.0 "," 122,681.0 ",1.282858069,13,8,4,1," 13,386.0 ",41904,535000,312000,1667463000,53500,15600,15600,1560
6/21/2018, 37.0 , 38.0 , 1.0 ," 95,668.0 "," 122,719.0 ",1.282759125,15,7,2,1," 13,524.0 ",41040,505000,285000,1667683000,40400,17100,14250,1140
6/22/2018, 41.0 , 46.0 , 1.1 ," 95,709.0 "," 122,765.0 ",1.282690238,16,8,1,4," 13,662.0 ",41472,470000,327000,1667826000,56400,22890,13080,1438.8
6/25/2018, 35.0 , 35.0 , 1.0 ," 95,744.0 "," 122,800.0 ",1.282586898,12,4,2,2," 13,248.0 ",41472,515000,279000,1668062000,61800,16740,11160,1339.2
6/26/2018, 29.0 , 34.0 , 1.2 ," 95,773.0 "," 122,834.0 ",1.282553538,11,5,2,3," 13,248.0 ",42768,535000,309000,1668288000,53500,18540,9270,834.3
6/27/2018, 14.0 , 19.0 , 1.4 ," 95,787.0 "," 122,853.0 ",1.28256444,7,4,0,2," 13,110.0 ",41472,485000,270000,1668503000,38800,16200,13500,1215
6/28/2018, 2.0 , 3.0 , 1.5 ," 95,789.0 "," 122,856.0 ",1.28256898,1,0,0,0," 13,662.0 ",41040,500000,288000,1668715000,45000,14400,8640,691.2
6/29/2018, 17.0 , 21.0 , 1.2 ," 95,806.0 "," 122,877.0 ",1.282560591,10,4,2,2," 13,110.0 ",43200,480000,321000,1668874000,43200,16050,12840,1540.8
7/2/2018, 40.0 , 42.0 , 1.1 ," 95,846.0 "," 122,919.0 ",1.282463535,15,4,2,3," 13,248.0 ",42768,505000,321000,1669058000,45450,25680,9630,1059.3
7/3/2018, 36.0 , 36.0 , 1.0 ," 95,882.0 "," 122,955.0 ",1.282357481,12,4,2,1," 13,110.0 ",41472,485000,294000,1669249000,58200,17640,8820,793.8
7/4/2018, 20.0 , 20.0 , 1.0 ," 95,902.0 "," 122,975.0 ",1.282298596,9,4,1,1," 13,800.0 ",41040,540000,309000,1669480000,64800,15450,9270,1019.7
7/5/2018, 35.0 , 39.0 , 1.1 ," 95,937.0 "," 123,014.0 ",1.282237302,13,6,3,4," 13,110.0 ",43200,455000,273000,1669662000,36400,13650,13650,1638
7/6/2018, 35.0 , 37.0 , 1.1 ," 95,972.0 "," 123,051.0 ",1.282155212,11,6,1,1," 13,524.0 ",41472,540000,312000,1669890000,48600,18720,9360,1123.2
7/9/2018, 17.0 , 17.0 , 1.0 ," 95,989.0 "," 123,068.0 ",1.282105241,6,2,1,1," 13,110.0 ",42336,475000,330000,1670035000,57000,23100,16500,1815
7/10/2018, 15.0 , 17.0 , 1.1 ," 96,004.0 "," 123,085.0 ",1.282081997,6,3,1,2," 13,110.0 ",43200,535000,291000,1670279000,42800,17460,8730,1047.6
7/11/2018, 39.0 , 43.0 , 1.1 ," 96,043.0 "," 123,128.0 ",1.2820091,22,5,1,3," 13,248.0 ",42336,535000,312000,1670502000,53500,18720,12480,1248
7/12/2018, 30.0 , 31.0 , 1.0 ," 96,073.0 "," 123,159.0 ",1.281931448,15,4,2,2," 13,110.0 ",42336,500000,297000,1670705000,55000,14850,14850,1782
7/13/2018, 48.0 , 53.0 , 1.1 ," 96,121.0 "," 123,212.0 ",1.281842677,23,6,4,2," 13,662.0 ",42768,510000,294000,1670921000,61200,14700,14700,1176
7/16/2018, 28.0 , 33.0 , 1.2 ," 96,149.0 "," 123,245.0 ",1.281812603,11,5,1,3," 13,662.0 ",42768,510000,309000,1671122000,45900,15450,9270,927
7/17/2018, 9.0 , 10.0 , 1.1 ," 96,158.0 "," 123,255.0 ",1.281796626,3,2,1,1," 13,800.0 ",42768,530000,291000,1671361000,63600,14550,8730,1047.6
7/18/2018, 40.0 , 41.0 , 1.0 ," 96,198.0 "," 123,296.0 ",1.281689848,20,5,3,2," 13,524.0 ",41040,535000,330000,1671566000,58850,26400,13200,1452
7/19/2018, 47.0 , 49.0 , 1.0 ," 96,245.0 "," 123,345.0 ",1.281573069,19,9,3,1," 13,386.0 ",41040,545000,321000,1671790000,49050,16050,16050,1926
7/20/2018, 32.0 , 35.0 , 1.1 ," 96,277.0 "," 123,380.0 ",1.281510641,12,6,1,1," 13,524.0 ",42336,500000,327000,1671963000,50000,19620,9810,981
7/23/2018, 9.0 , 10.0 , 1.1 ," 96,286.0 "," 123,390.0 ",1.281494714,5,1,0,1," 13,110.0 ",42336,545000,312000,1672196000,65400,18720,12480,1372.8
7/24/2018, 33.0 , 34.0 , 1.0 ," 96,319.0 "," 123,424.0 ",1.281408652,17,5,2,2," 13,662.0 ",41904,455000,324000,1672327000,50050,16200,9720,972
7/25/2018, 15.0 , 20.0 , 1.3 ," 96,334.0 "," 123,444.0 ",1.281416738,7,3,2,1," 13,248.0 ",41040,500000,309000,1672518000,40000,15450,12360,1112.4
7/26/2018, 34.0 , 35.0 , 1.0 ," 96,368.0 "," 123,479.0 ",1.281327827,11,7,2,2," 13,662.0 ",42768,540000,276000,1672782000,43200,19320,13800,1242
7/27/2018, 36.0 , 41.0 , 1.1 ," 96,404.0 "," 123,520.0 ",1.281274636,13,4,3,2," 13,110.0 ",41040,490000,300000,1672972000,53900,18000,9000,1080
7/30/2018, 16.0 , 16.0 , 1.0 ," 96,420.0 "," 123,536.0 ",1.281227961,6,2,1,1," 13,248.0 ",41904,520000,306000,1673186000,57200,18360,12240,1346.4
7/31/2018, 22.0 , 22.0 , 1.0 ," 96,442.0 "," 123,558.0 ",1.281163808,10,3,0,2," 13,386.0 ",41472,550000,303000,1673433000,49500,18180,12120,1212
8/1/2018, 19.0 , 20.0 , 1.1 ," 96,461.0 "," 123,578.0 ",1.281118794,9,3,1,1," 13,524.0 ",42336,460000,270000,1673623000,46000,13500,13500,1620
8/2/2018, 4.0 , 4.0 , 1.0 ," 96,465.0 "," 123,582.0 ",1.281107137,2,0,0,0," 13,800.0 ",41472,500000,306000,1673817000,50000,21420,12240,1101.6
8/3/2018, 4.0 , 4.0 , 1.0 ," 96,469.0 "," 123,586.0 ",1.281095481,2,1,0,0," 13,386.0 ",41040,485000,288000,1674014000,58200,23040,8640,691.2
8/6/2018, 20.0 , 24.0 , 1.2 ," 96,489.0 "," 123,610.0 ",1.281078672,8,4,2,2," 13,110.0 ",41472,470000,312000,1674172000,56400,18720,15600,1872
8/7/2018, 6.0 , 7.0 , 1.2 ," 96,495.0 "," 123,617.0 ",1.281071558,3,1,0,1," 13,248.0 ",41472,470000,315000,1674327000,42300,25200,15750,1417.5
8/8/2018, 35.0 , 37.0 , 1.1 ," 96,530.0 "," 123,654.0 ",1.280990366,16,6,1,3," 13,386.0 ",41472,495000,273000,1674549000,44550,19110,8190,982.8
8/9/2018, 44.0 , 45.0 , 1.0 ," 96,574.0 "," 123,699.0 ",1.280872699,17,6,3,3," 13,248.0 ",42768,510000,330000,1674729000,40800,26400,9900,792
8/10/2018, 23.0 , 24.0 , 1.0 ," 96,597.0 "," 123,723.0 ",1.280816174,12,2,2,1," 13,110.0 ",43200,515000,330000,1674914000,51500,19800,9900,990
8/13/2018, 38.0 , 40.0 , 1.1 ," 96,635.0 "," 123,763.0 ",1.280726445,19,8,2,2," 13,524.0 ",41040,545000,270000,1675189000,54500,16200,13500,1620
8/14/2018, 47.0 , 51.0 , 1.1 ," 96,682.0 "," 123,814.0 ",1.280631348,20,10,3,2," 13,662.0 ",42768,530000,318000,1675401000,63600,15900,15900,1272
8/15/2018, 26.0 , 29.0 , 1.1 ," 96,708.0 "," 123,843.0 ",1.280586921,9,6,1,2," 13,800.0 ",43200,450000,303000,1675548000,45000,15150,9090,999.9
8/16/2018, 22.0 , 25.0 , 1.1 ," 96,730.0 "," 123,868.0 ",1.28055412,10,3,2,1," 13,662.0 ",41904,545000,309000,1675784000,65400,18540,12360,988.8
